artista,artista_link,bandeira
"Alain Souchon","https://www.cifras.com.br/alain-souchon","https://www.e-chords.com/t/f5.gif"
"Alaina Castillo","https://www.cifras.com.br/alaina-castillo","https://www.e-chords.com/t/f68.gif"
"Alakran","https://www.cifras.com.br/alakran","https://www.e-chords.com/t/f27.gif"
"Alameda","https://www.cifras.com.br/alameda","https://www.e-chords.com/t/f3.gif"
"Alameda dos Anjos","https://www.cifras.com.br/alameda-dos-anjos","https://www.e-chords.com/t/f1.gif"
"Alamedas","https://www.cifras.com.br/alamedas","https://www.e-chords.com/t/f18.gif"
"Alamedra","https://www.cifras.com.br/alamedra","https://www.e-chords.com/t/f68.gif"
"Alameños de la Sierra","https://www.cifras.com.br/alamenos-de-la-sierra","https://www.e-chords.com/t/f68.gif"
"Alamgir","https://www.cifras.com.br/alamgir","https://www.e-chords.com/t/f68.gif"
"Alamid","https://www.cifras.com.br/alamid","https://www.e-chords.com/t/f10.gif"
"Alan","https://www.cifras.com.br/alan","https://www.e-chords.com/t/f6.gif"
"Alan & Aladin","https://www.cifras.com.br/alan-aladin","https://www.e-chords.com/t/f1.gif"
"Alan & Alex","https://www.cifras.com.br/alan-alex","https://www.e-chords.com/t/f1.gif"
"Alan Acústico","https://www.cifras.com.br/alan-acustico","https://www.e-chords.com/t/f1.gif"
"Alan Alves","https://www.cifras.com.br/alan-alves","https://www.e-chords.com/t/f1.gif"
"Alan Andrade","https://www.cifras.com.br/alan-andrade","https://www.e-chords.com/t/f1.gif"
"Alan Augusto","https://www.cifras.com.br/alan-augusto","https://www.e-chords.com/t/f1.gif"
"Alan Bernardes","https://www.cifras.com.br/alan-bernardes","https://www.e-chords.com/t/f1.gif"
"Alan Cox","https://www.cifras.com.br/alan-cox","https://www.e-chords.com/t/f68.gif"
"Alan CVA","https://www.cifras.com.br/alan-cva","https://www.e-chords.com/t/f1.gif"
"Alan Dale","https://www.cifras.com.br/alan-dale","https://www.e-chords.com/t/f10.gif"
"Alan Doyle","https://www.cifras.com.br/alan-doyle","https://www.e-chords.com/t/f14.gif"
"Alan e Aladim","https://www.cifras.com.br/alan-e-aladim","https://www.e-chords.com/t/f1.gif"
"Alan e Aladin","https://www.cifras.com.br/alan-e-aladin","https://www.e-chords.com/t/f1.gif"
"Alan e Alex","https://www.cifras.com.br/alan-e-alex","https://www.e-chords.com/t/f1.gif"
"Alan e Diego","https://www.cifras.com.br/alan-e-diego","https://www.e-chords.com/t/f1.gif"
"Alan e Rosemery","https://www.cifras.com.br/alan-e-rosemery","https://www.e-chords.com/t/f1.gif"
"Alan Feighin","https://www.cifras.com.br/alan-feighin","https://www.e-chords.com/t/f1.gif"
"Alan Frow","https://www.cifras.com.br/alan-frow","https://www.e-chords.com/t/f68.gif"
"Alan Gabriel","https://www.cifras.com.br/alan-gabriel","https://www.e-chords.com/t/f1.gif"
"Alan Hernández","https://www.cifras.com.br/alan-hernandez","https://www.e-chords.com/t/f6.gif"
"Alan Hull","https://www.cifras.com.br/alan-hull","https://www.e-chords.com/t/f68.gif"
"Alan Jackson","https://www.cifras.com.br/alan-jackson","https://www.e-chords.com/t/f10.gif"
"Alan Julio","https://www.cifras.com.br/alan-julio","https://www.e-chords.com/t/f1.gif"
"Alan Lopes","https://www.cifras.com.br/alan-lopes","https://www.e-chords.com/t/f1.gif"
"Alan Malafaia","https://www.cifras.com.br/alan-malafaia","https://www.e-chords.com/t/f1.gif"
"Alan Marques","https://www.cifras.com.br/alan-marques","https://www.e-chords.com/t/f1.gif"
"Alan Menken","https://www.cifras.com.br/alan-menken","https://www.e-chords.com/t/f10.gif"
"Alan Moreira e Rennê","https://www.cifras.com.br/alan-moreira-e-renne","https://www.e-chords.com/t/f1.gif"
"Alan O'Day","https://www.cifras.com.br/alan-oday","https://www.e-chords.com/t/f68.gif"
"Alan Parson","https://www.cifras.com.br/alan-parson","https://www.e-chords.com/t/f3.gif"
"Alan Parsons","https://www.cifras.com.br/alan-parsons","https://www.e-chords.com/t/f2.gif"
"Alan Parsons Project","https://www.cifras.com.br/alan-parsons-project","https://www.e-chords.com/t/f10.gif"
"Alan Persa","https://www.cifras.com.br/alan-persa","https://www.e-chords.com/t/f1.gif"
"Alan Prado","https://www.cifras.com.br/alan-prado","https://www.e-chords.com/t/f1.gif"
"Alan Price","https://www.cifras.com.br/alan-price","https://www.e-chords.com/t/f2.gif"
"Alan Reis","https://www.cifras.com.br/alan-reis","https://www.e-chords.com/t/f1.gif"
"Alan Rezende","https://www.cifras.com.br/alan-rezende","https://www.e-chords.com/t/f1.gif"
"Alan Silva","https://www.cifras.com.br/alan-silva","https://www.e-chords.com/t/f1.gif"
"Alan Silvestri","https://www.cifras.com.br/alan-silvestri","https://www.e-chords.com/t/f68.gif"
"Alan Sorrenti","https://www.cifras.com.br/alan-sorrenti","https://www.e-chords.com/t/f68.gif"
"Alan Sutton y las Criaturitas de la Ansiedad","https://www.cifras.com.br/alan-sutton-y-las-criaturitas-de-la-ansiedad","https://www.e-chords.com/t/f68.gif"
"Alan Vantini","https://www.cifras.com.br/alan-vantini","https://www.e-chords.com/t/f1.gif"
"Alan Walker","https://www.cifras.com.br/alan-walker","https://www.e-chords.com/t/f20.gif"
"ALana","https://www.cifras.com.br/alana","https://www.e-chords.com/t/f6.gif"
"Alana Henderson","https://www.cifras.com.br/alana-henderson","https://www.e-chords.com/t/f68.gif"
"Alana Ramalho","https://www.cifras.com.br/alana-ramalho","https://www.e-chords.com/t/f1.gif"
"Alander","https://www.cifras.com.br/alander","https://www.e-chords.com/t/f1.gif"
"Alani Silva","https://www.cifras.com.br/alani-silva","https://www.e-chords.com/t/f1.gif"
"Alanis Morissette","https://www.cifras.com.br/alanis-morissette","https://www.e-chords.com/t/f14.gif"
"Alann Marino","https://www.cifras.com.br/alann-marino","https://www.e-chords.com/t/f1.gif"
"Alanna Story","https://www.cifras.com.br/alanna-story","https://www.e-chords.com/t/f68.gif"
"Alannah Myles","https://www.cifras.com.br/alannah-myles","https://www.e-chords.com/t/f10.gif"
"Alano Parisotto","https://www.cifras.com.br/alano-parisotto","https://www.e-chords.com/t/f1.gif"
"Alapada","https://www.cifras.com.br/alapada","https://www.e-chords.com/t/f1.gif"
"Alarice","https://www.cifras.com.br/alarice","https://www.e-chords.com/t/f68.gif"
"Alarm","https://www.cifras.com.br/alarm","https://www.e-chords.com/t/f68.gif"
"Alarma","https://www.cifras.com.br/alarma","https://www.e-chords.com/t/f1.gif"
"Alarmes","https://www.cifras.com.br/alarmes","https://www.e-chords.com/t/f1.gif"
"Alas de Aguila","https://www.cifras.com.br/alas-de-aguila","https://www.e-chords.com/t/f6.gif"
"Alas de Fuego","https://www.cifras.com.br/alas-de-fuego","https://www.e-chords.com/t/f68.gif"
"Alaska y Dinarama","https://www.cifras.com.br/alaska-y-dinarama","https://www.e-chords.com/t/f3.gif"
"Alaska y los pegamoides","https://www.cifras.com.br/alaska-y-los-pegamoides","https://www.e-chords.com/t/f3.gif"
"Alasson Luiz","https://www.cifras.com.br/alasson-luiz","https://www.e-chords.com/t/f1.gif"
"Alastair Mcdonald","https://www.cifras.com.br/alastair-mcdonald","https://www.e-chords.com/t/f68.gif"
"Alaxpacha","https://www.cifras.com.br/alaxpacha","https://www.e-chords.com/t/f42.gif"
"Alaya","https://www.cifras.com.br/alaya","https://www.e-chords.com/t/f68.gif"
"Alazán","https://www.cifras.com.br/alazan","https://www.e-chords.com/t/f10.gif"
"Alba Marbà","https://www.cifras.com.br/alba-marba","https://www.e-chords.com/t/f68.gif"
"Alba Molina","https://www.cifras.com.br/alba-molina","https://www.e-chords.com/t/f3.gif"
"Alba Reche","https://www.cifras.com.br/alba-reche","https://www.e-chords.com/t/f68.gif"
"Alban Skënderaj","https://www.cifras.com.br/alban-skenderaj","https://www.e-chords.com/t/f25.gif"
"Albano","https://www.cifras.com.br/albano","https://www.e-chords.com/t/f10.gif"
"Albano Batista","https://www.cifras.com.br/albano-batista","https://www.e-chords.com/t/f1.gif"
"Albano Carrisi","https://www.cifras.com.br/albano-carrisi","https://www.e-chords.com/t/f4.gif"
"Albatross","https://www.cifras.com.br/albatross","https://www.e-chords.com/t/f68.gif"
"Alberes Morais","https://www.cifras.com.br/alberes-morais","https://www.e-chords.com/t/f1.gif"
"Albert","https://www.cifras.com.br/albert","https://www.e-chords.com/t/f1.gif"
"Albert Collins","https://www.cifras.com.br/albert-collins","https://www.e-chords.com/t/f10.gif"
"Albert E Brumley","https://www.cifras.com.br/albert-e-brumley","https://www.e-chords.com/t/f68.gif"
"Albert Frey","https://www.cifras.com.br/albert-frey","https://www.e-chords.com/t/f68.gif"
"Albert Hammond","https://www.cifras.com.br/albert-hammond","https://www.e-chords.com/t/f27.gif"
"Albert Hammond Jr","https://www.cifras.com.br/albert-hammond-jr","https://www.e-chords.com/t/f10.gif"
"Albert Hammond Jr.","https://www.cifras.com.br/albert-hammond-jr","https://www.e-chords.com/t/f68.gif"
"Albert King","https://www.cifras.com.br/albert-king","https://www.e-chords.com/t/f10.gif"
"Albert Lee","https://www.cifras.com.br/albert-lee","https://www.e-chords.com/t/f10.gif"
"Albert Pla","https://www.cifras.com.br/albert-pla","https://www.e-chords.com/t/f3.gif"
"Albert Zamora","https://www.cifras.com.br/albert-zamora","https://www.e-chords.com/t/f10.gif"
"Alberta Hunter","https://www.cifras.com.br/alberta-hunter","https://www.e-chords.com/t/f68.gif"
"Alberth Fulgoni","https://www.cifras.com.br/alberth-fulgoni","https://www.e-chords.com/t/f1.gif"
"Alberth Gaudêncio e Carolina","https://www.cifras.com.br/alberth-gaudencio-e-carolina","https://www.e-chords.com/t/f1.gif"
"Albertinho","https://www.cifras.com.br/albertinho","https://www.e-chords.com/t/f1.gif"
"Albertinho Fortuna","https://www.cifras.com.br/albertinho-fortuna","https://www.e-chords.com/t/f1.gif"
"Alberto","https://www.cifras.com.br/alberto","https://www.e-chords.com/t/f1.gif"
"Alberto Beltrán","https://www.cifras.com.br/alberto-beltran","https://www.e-chords.com/t/f68.gif"
"Alberto Cabañas e Mizael","https://www.cifras.com.br/alberto-cabanas-e-mizael","https://www.e-chords.com/t/f1.gif"
"Alberto Cereijo","https://www.cifras.com.br/alberto-cereijo","https://www.e-chords.com/t/f3.gif"
"Alberto Conde","https://www.cifras.com.br/alberto-conde","https://www.e-chords.com/t/f3.gif"
"Alberto Cortez","https://www.cifras.com.br/alberto-cortez","https://www.e-chords.com/t/f27.gif"
"Alberto Costa","https://www.cifras.com.br/alberto-costa","https://www.e-chords.com/t/f1.gif"
"Alberto de Luque","https://www.cifras.com.br/alberto-de-luque","https://www.e-chords.com/t/f68.gif"
"Alberto Domínguez","https://www.cifras.com.br/alberto-dominguez","https://www.e-chords.com/t/f6.gif"
"Alberto Escobar","https://www.cifras.com.br/alberto-escobar","https://www.e-chords.com/t/f6.gif"
"Alberto Fortis","https://www.cifras.com.br/alberto-fortis","https://www.e-chords.com/t/f68.gif"
"Alberto Germano","https://www.cifras.com.br/alberto-germano","https://www.e-chords.com/t/f1.gif"
"Alberto Germano E Ministerio Porta Voz","https://www.cifras.com.br/alberto-germano-e-ministerio-porta-voz","https://www.e-chords.com/t/f1.gif"
"Alberto Indio","https://www.cifras.com.br/alberto-indio","https://www.e-chords.com/t/f1.gif"
"Alberto Junior","https://www.cifras.com.br/alberto-junior","https://www.e-chords.com/t/f1.gif"
"Alberto Lozano","https://www.cifras.com.br/alberto-lozano","https://www.e-chords.com/t/f6.gif"
"Alberto Luiz","https://www.cifras.com.br/alberto-luiz","https://www.e-chords.com/t/f1.gif"
"Alberto Magno","https://www.cifras.com.br/alberto-magno","https://www.e-chords.com/t/f1.gif"
"Alberto Merlo","https://www.cifras.com.br/alberto-merlo","https://www.e-chords.com/t/f68.gif"
"Alberto Moreno","https://www.cifras.com.br/alberto-moreno","https://www.e-chords.com/t/f1.gif"
"Alberto Perez","https://www.cifras.com.br/alberto-perez","https://www.e-chords.com/t/f3.gif"
"Alberto Plaza","https://www.cifras.com.br/alberto-plaza","https://www.e-chords.com/t/f18.gif"
"Alberto Podesta","https://www.cifras.com.br/alberto-podesta","https://www.e-chords.com/t/f68.gif"
"Alberto Rosenblit","https://www.cifras.com.br/alberto-rosenblit","https://www.e-chords.com/t/f1.gif"
"Alberto Rosende","https://www.cifras.com.br/alberto-rosende","https://www.e-chords.com/t/f68.gif"
"Alberto Tico Mercado","https://www.cifras.com.br/alberto-tico-mercado","https://www.e-chords.com/t/f68.gif"
"Alberto Vazquez","https://www.cifras.com.br/alberto-vazquez","https://www.e-chords.com/t/f6.gif"
"Alberto Wolf","https://www.cifras.com.br/alberto-wolf","https://www.e-chords.com/t/f68.gif"
"Alberto y Roberto","https://www.cifras.com.br/alberto-y-roberto","https://www.e-chords.com/t/f6.gif"
"Albertucho","https://www.cifras.com.br/albertucho","https://www.e-chords.com/t/f6.gif"
"Albin","https://www.cifras.com.br/albin","https://www.e-chords.com/t/f68.gif"
"Albin Lee Meldau","https://www.cifras.com.br/albin-lee-meldau","https://www.e-chords.com/t/f68.gif"
"Albino Jr.","https://www.cifras.com.br/albino-jr","https://www.e-chords.com/t/f1.gif"
"Alborada","https://www.cifras.com.br/alborada","https://www.e-chords.com/t/f22.gif"
"Alborosie","https://www.cifras.com.br/alborosie","https://www.e-chords.com/t/f4.gif"
"Albra","https://www.cifras.com.br/albra","https://www.e-chords.com/t/f1.gif"
"Album","https://www.cifras.com.br/album","https://www.e-chords.com/t/f6.gif"
"Alcarabanda","https://www.cifras.com.br/alcarabanda","https://www.e-chords.com/t/f17.gif"
"Alcateia Rock Band","https://www.cifras.com.br/alcateia-rock-band","https://www.e-chords.com/t/f1.gif"
"Alcazar","https://www.cifras.com.br/alcazar","https://www.e-chords.com/t/f15.gif"
"Alceni Vieira","https://www.cifras.com.br/alceni-vieira","https://www.e-chords.com/t/f1.gif"
"Alcenir Zollner","https://www.cifras.com.br/alcenir-zollner","https://www.e-chords.com/t/f1.gif"
"Alcest","https://www.cifras.com.br/alcest","https://www.e-chords.com/t/f5.gif"
"Alceu Pires","https://www.cifras.com.br/alceu-pires","https://www.e-chords.com/t/f1.gif"
"Alceu Valença","https://www.cifras.com.br/alceu-valenca","https://www.e-chords.com/t/f1.gif"
"Alci Acosta","https://www.cifras.com.br/alci-acosta","https://www.e-chords.com/t/f17.gif"
"Alci Rengifo","https://www.cifras.com.br/alci-rengifo","https://www.e-chords.com/t/f6.gif"
"Alcides","https://www.cifras.com.br/alcides","https://www.e-chords.com/t/f22.gif"
"Alcides Gerardi","https://www.cifras.com.br/alcides-gerardi","https://www.e-chords.com/t/f1.gif"
"Alcides Neves","https://www.cifras.com.br/alcides-neves","https://www.e-chords.com/t/f1.gif"
"Alcimar Araújo","https://www.cifras.com.br/alcimar-araujo","https://www.e-chords.com/t/f68.gif"
"Alcimar Monteiro","https://www.cifras.com.br/alcimar-monteiro","https://www.e-chords.com/t/f1.gif"
"Alcimara e Gisleni","https://www.cifras.com.br/alcimara-e-gisleni","https://www.e-chords.com/t/f1.gif"
"Alcino Alves & Rossi","https://www.cifras.com.br/alcino-alves-rossi","https://www.e-chords.com/t/f1.gif"
"Alcione","https://www.cifras.com.br/alcione","https://www.e-chords.com/t/f1.gif"
"Alcir Mendes","https://www.cifras.com.br/alcir-mendes","https://www.e-chords.com/t/f68.gif"
"Alcoa","https://www.cifras.com.br/alcoa","https://www.e-chords.com/t/f68.gif"
"Alcohol Etílico","https://www.cifras.com.br/alcohol-etilico","https://www.e-chords.com/t/f27.gif"
"Alcohol y Paz","https://www.cifras.com.br/alcohol-y-paz","https://www.e-chords.com/t/f68.gif"
"Alcoholika","https://www.cifras.com.br/alcoholika","https://www.e-chords.com/t/f42.gif"
"Alcoolémia","https://www.cifras.com.br/alcoolemia","https://www.e-chords.com/t/f11.gif"
"Alcymar Monteiro","https://www.cifras.com.br/alcymar-monteiro","https://www.e-chords.com/t/f1.gif"
"Alcyr Pires Vermelho","https://www.cifras.com.br/alcyr-pires-vermelho","https://www.e-chords.com/t/f1.gif"
"Alda Célia","https://www.cifras.com.br/alda-celia","https://www.e-chords.com/t/f1.gif"
"Aldacir Padilha","https://www.cifras.com.br/aldacir-padilha","https://www.e-chords.com/t/f1.gif"
"Aldair Playboy","https://www.cifras.com.br/aldair-playboy","https://www.e-chords.com/t/f1.gif"
"Aldemario Coelho","https://www.cifras.com.br/aldemario-coelho","https://www.e-chords.com/t/f1.gif"
"Alden Burke","https://www.cifras.com.br/alden-burke","https://www.e-chords.com/t/f25.gif"
"Alder Ray","https://www.cifras.com.br/alder-ray","https://www.e-chords.com/t/f68.gif"
"Aldery de Oliveira","https://www.cifras.com.br/aldery-de-oliveira","https://www.e-chords.com/t/f1.gif"
"Aldeskuido","https://www.cifras.com.br/aldeskuido","https://www.e-chords.com/t/f1.gif"
"Aldevaí","https://www.cifras.com.br/aldevai","https://www.e-chords.com/t/f1.gif"
"Aldir Blanc","https://www.cifras.com.br/aldir-blanc","https://www.e-chords.com/t/f1.gif"
"Aldo Blanco","https://www.cifras.com.br/aldo-blanco","https://www.e-chords.com/t/f6.gif"
"Aldo Custo","https://www.cifras.com.br/aldo-custo","https://www.e-chords.com/t/f1.gif"
"Aldo Di Julho","https://www.cifras.com.br/aldo-di-julho","https://www.e-chords.com/t/f68.gif"
"Aldo Garcia","https://www.cifras.com.br/aldo-garcia","https://www.e-chords.com/t/f68.gif"
"Aldo M.","https://www.cifras.com.br/aldo-m","https://www.e-chords.com/t/f6.gif"
"Aldo Martins","https://www.cifras.com.br/aldo-martins","https://www.e-chords.com/t/f1.gif"
"Aldo Matta","https://www.cifras.com.br/aldo-matta","https://www.e-chords.com/t/f68.gif"
"Aldo Medina","https://www.cifras.com.br/aldo-medina","https://www.e-chords.com/t/f6.gif"
"Aldo Monge","https://www.cifras.com.br/aldo-monge","https://www.e-chords.com/t/f27.gif"
"Aldo Moraes","https://www.cifras.com.br/aldo-moraes","https://www.e-chords.com/t/f1.gif"
"Aldo Nova","https://www.cifras.com.br/aldo-nova","https://www.e-chords.com/t/f14.gif"
"Aldo Peña","https://www.cifras.com.br/aldo-pena","https://www.e-chords.com/t/f42.gif"
"Aldo Sena","https://www.cifras.com.br/aldo-sena","https://www.e-chords.com/t/f68.gif"
"Aldo Trujillo","https://www.cifras.com.br/aldo-trujillo","https://www.e-chords.com/t/f68.gif"
"Aldous Harding","https://www.cifras.com.br/aldous-harding","https://www.e-chords.com/t/f68.gif"
"Aldrava","https://www.cifras.com.br/aldrava","https://www.e-chords.com/t/f1.gif"
"Aldren Lopes","https://www.cifras.com.br/aldren-lopes","https://www.e-chords.com/t/f1.gif"
