artista,estilo_musical,qnt_musicas,thumbnail,link_cifras,pais
Luiz Carlos Martins,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luiz-carlos-martins,Brasil
Luiz Claudio,Gospel,38.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/337/33625,14821.jpg",https://www.cifras.com.br/luiz-claudio,Brasil
Augusto César e Leandro,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/augusto-cesar-e-leandro,Brasil
Augusto César e Leandro,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/augusto-cesar-e-leandro,Brasil
Augusto César e Leandro,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/augusto-cesar-e-leandro,Brasil
Lúcio da Silva,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lucio-da-silva,Brasil
Aurélio Melo e Zé Rodrigues?,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/aurelio-melo-e-ze-rodrigues,Brasil
Suhai,Não Informada,11.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/suhai,Brasil
Aurio Dourado,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/aurio-dourado,Brasil
Art Maior,Não Informada,1.0,,https://www.cifras.com.br/art-maior,Brasil
Rutera,Não Informada,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/rutera,Brasil
Ruthe Glória,Gospel,4.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/ruthe-gloria,Brasil
Lucas e Matheus,Country,2.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/280/27926,191100.jpg",https://www.cifras.com.br/lucas-e-matheus,Brasil
Suzane Patricia,Country,2.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/280/27926,191100.jpg",https://www.cifras.com.br/suzane-patricia,Brasil
Lutz,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lutz,Brasil
Lutz,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lutz,Brasil
Lutz,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lutz,Brasil
Lucas e Léo,Sertanejo,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lucas-e-leo,Brasil
Suzana Salles,MPB,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/suzana-salles,Brasil
Suzano,Gospel,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/suzano,Brasil
Lucas e Roger,Gospel,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lucas-e-roger,Brasil
Susanne Brandão,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/susanne-brandao,Brasil
Prefeitura de Joao Pessoa,Diversos,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/prefeitura-de-joao-pessoa,Brasil
Suzano Selmo,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/suzano-selmo,Brasil
STENIU MARCIUS,Gospel,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/steniu-marcius,Brasil
Lucas e Orelha,Não Informada,13.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lucas-e-orelha,Brasil
Prellude,Rock Alternativo,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/prellude,Brasil
Los Rubros,Rock Alternativo,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/los-rubros,Brasil
Luiz Carvalho / Comunidade Recado,Católicas,13.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luiz-carvalho-comunidade-recado,Brasil
Luiz Antônio Milleco,Espíritas,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luiz-antonio-milleco,Brasil
Luiz Ayrão,Samba e Pagode,23.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/173/17229,48847.jpg",https://www.cifras.com.br/luiz-ayrao,Brasil
Luiz Carlos Magno,Brega,10.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/689/68865,192944.jpg",https://www.cifras.com.br/luiz-carlos-magno,Brasil
Luiz Carlos Magno,Brega,10.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/689/68865,192944.jpg",https://www.cifras.com.br/luiz-carlos-magno,Brasil
Luiz Arthur,Hinos,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luiz-arthur,Brasil
Luiz Antônio Bergonso,Pop Music,7.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/833/83219,148191.jpg",https://www.cifras.com.br/luiz-antonio-bergonso,Brasil
Luiz Artur,Não Informada,7.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/689/68861,215341.jpg",https://www.cifras.com.br/luiz-artur,Brasil
Lucimeyre,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lucimeyre,Brasil
Luisz,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luisz,Brasil
https://www.cifras.com.br/luiz-arcanjo,Não Informada,2.0,,https://www.cifras.com.br/luiz-arcanjo,Brasil
Luiz Barbosa Neto,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luiz-barbosa-neto,Brasil
Luciano Rennó,Gospel,11.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luciano-renno,Brasil
Lucimar,Não Informada,6.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lucimar,Brasil
Luiz Carlos Montibeler,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luiz-carlos-montibeler,Brasil
Puro Poder,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/puro-poder,Brasil
Puro Poder,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/puro-poder,Brasil
Luiz Bonfá,MPB,8.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/280/27929,131321.jpg",https://www.cifras.com.br/luiz-bonfa,Brasil
Luan Vittor,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luan-vittor,Brasil
Luana Costa,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luana-costa,Brasil
Púrpura Fogo,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/purpura-fogo,Brasil
https://www.cifras.com.br/sugar-kane,Rock Alternativo,69.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/99/9862,3295.jpg",https://www.cifras.com.br/sugar-kane,Brasil
Puro Balanço,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/puro-balanco,Brasil
Suely Xavier,Não Informada,1.0,,https://www.cifras.com.br/suely-xavier,Brasil
Sula Miranda,Não Informada,16.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/206/20570,132040.jpg",https://www.cifras.com.br/sula-miranda,Brasil
Luana Pimentel,Pop Music,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luana-pimentel,Brasil
Sumário,Brasil,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/sumario,Brasil
Puxadores do Samba,Samba e Pagode,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/puxadores-do-samba,Brasil
Luana Rodrigues,Não Informada,4.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luana-rodrigues,Brasil
Ariel Letícia,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/ariel-leticia,Brasil
Pixinguinha,Não Informada,1.0,,https://www.cifras.com.br/pixinguinha,Brasil
Luz de Carvalho,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luz-de-carvalho,Brasil
Luz de Carvalho,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luz-de-carvalho,Brasil
Vitor Carrara,Gospel,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/vitor-carrara,Brasil
Luxúria,Pop Music,14.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/248/24773,17222.jpg",https://www.cifras.com.br/luxuria,Brasil
Luzia Barbosa,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luzia-barbosa,Brasil
Luzia Barbosa,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luzia-barbosa,Brasil
Vitor e Júlio,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/vitor-e-julio,Brasil
Vitor e Júlio,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/vitor-e-julio,Brasil
Luydd Luyd,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luydd-luyd,Brasil
Luz no Mundo,Gospel,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luz-no-mundo,Brasil
Lya Mattos,Gospel,8.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lya-mattos,Brasil
Luzlive,Não Informada,9.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luzlive,Brasil
Luzlive,Não Informada,9.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luzlive,Brasil
Luzlive,Não Informada,9.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luzlive,Brasil
Lydia Moisés,Gospel,27.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/219/21879,204678.jpg",https://www.cifras.com.br/lydia-moises,Brasil
Lucas e Michel,Sertanejo,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lucas-e-michel,Brasil
Lucas e Os Caras,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lucas-e-os-caras,Brasil
Prêntice,Jovem Guarda,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/prentice,Brasil
Lucas e Luan,Sertanejo,14.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/195/19429,4921.jpg",https://www.cifras.com.br/lucas-e-luan,Brasil
Stênio Marcius,Não Informada,35.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/stenio-marcius,Brasil
Stênio,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/stenio,Brasil
Lypy de Oliveira,Não Informada,12.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lypy-de-oliveira,Brasil
Stephany Fecury,Gospel,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/stephany-fecury,Brasil
Luiz Augusto Passos,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luiz-augusto-passos,Brasil
Luciano Salvador Bahia,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luciano-salvador-bahia,Brasil
360 Caos,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/360-caos,Brasil
Lúcio Oliveira,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lucio-oliveira,Brasil
Luciano Pereira,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luciano-pereira,Brasil
365,Rock'n Roll,8.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/205/20468,195344.jpg",https://www.cifras.com.br/365,Brasil
Lucinéia Magri,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lucineia-magri,Brasil
37 não é Febre,Samba e Pagode,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/37-nao-e-febre,Brasil
Lucimare Nascimento,Não Informada,8.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lucimare-nascimento,Brasil
33 Espadas,Não Informada,2.0,,https://www.cifras.com.br/33-espadas,Brasil
Luana Souza,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luana-souza,Brasil
433,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/433,Brasil
4/1 - Quatro Por Um,Gospel,1.0,,https://www.cifras.com.br/41-quatro-por-um,Brasil
5 à Seco,Não Informada,24.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/873/87201,195805.jpg",https://www.cifras.com.br/5-a-seco,Brasil
Sula Mazurega,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/sula-mazurega,Brasil
4 taste,Punk Rock,4.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/495/49428,154597.jpg",https://www.cifras.com.br/4-taste,Brasil
Pique Brasileiro,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/pique-brasileiro,Brasil
Som da Colheita,Gospel,4.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/som-da-colheita,Brasil
Luana Lu,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luana-lu,Brasil
Luana Lu,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luana-lu,Brasil
Sumaia Gracielle Moreira,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/sumaia-gracielle-moreira,Brasil
Luanna e Francisco,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luanna-e-francisco,Brasil
Vitor Barreto,Gospel,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/vitor-barreto,Brasil
70 Vezes 7,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/70-vezes-7,Brasil
https://www.cifras.com.br/70x7,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/70x7,Brasil
4life,Gospel,8.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/4life,Brasil
Luane Melo,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luane-melo,Brasil
500 Milhas,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/500-milhas,Brasil
Sumara Santos,Gospel,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/sumara-santos,Brasil
5:00 AM,Gospel,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/5am,Brasil
5:00 AM,Gospel,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/5am,Brasil
Sumara Santos,Gospel,3.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/sumara-santos,Brasil
7 Quadras,Não Informada,4.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/7-quadras,Brasil
Lucas e Marcê,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lucas-e-marce,Brasil
Luana Vilas Bôas,Pop Music,5.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luana-vilas-boas,Brasil
Lucas e Marcê,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lucas-e-marce,Brasil
Lucas e Junior,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lucas-e-junior,Brasil
4º Andar,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/4o-andar,Brasil
Lucas e Lucínio,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lucas-e-lucinio,Brasil
6L6,Pop Music,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/6l6,Brasil
Luance,Samba e Pagode,6.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/448/44782,60570.jpg",https://www.cifras.com.br/luance,Brasil
PVA,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/pva,Brasil
4 Fools,Rock Alternativo,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/4-fools,Brasil
4 Fools,Rock Alternativo,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/4-fools,Brasil
Sunglasses At Night,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/sunglasses-at-night,Brasil
Luiz Akal,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luiz-akal,Brasil
Luiz Akal,Não Informada,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luiz-akal,Brasil
Luiz Carlos Paraná,Jovem Guarda,1.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/500/49920,127773.jpg",https://www.cifras.com.br/luiz-carlos-parana,Brasil
Luiz Carlos Paraná,Jovem Guarda,1.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/500/49920,127773.jpg",https://www.cifras.com.br/luiz-carlos-parana,Brasil
Luiz Carlos Drabzinsk,Gospel,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luiz-carlos-drabzinsk,Brasil
Sun Rize,Rock Alternativo,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/sun-rize,Brasil
Lucinha Silva,Romântica,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/lucinha-silva,Brasil
Lúcio Alves,Velha Guarda,3.0,"https://www.letras.com.br/arquivos/fotos/artistas/thumb1/280/27928,182274.jpg",https://www.cifras.com.br/lucio-alves,Brasil
Vitor e Guilherme,Sertanejo,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/vitor-e-guilherme,Brasil
Vitor e Lais,Sertanejo,1.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/vitor-e-lais,Brasil
7 Mergulhos,Não Informada,6.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/7-mergulhos,Brasil
Luiz Barbosa,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luiz-barbosa,Brasil
Luiz Barbosa,Não Informada,2.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/luiz-barbosa,Brasil
84,Não Informada,11.0,https://www.cifras.com.br/images/artist_no_photo.png,https://www.cifras.com.br/84,Brasil
