Position,Track Name,Artist,Streams,URL,Subject,Date
133,Hoje Eu Beberei - Ao Vivo,Felipe Araújo,803948,https://open.spotify.com/track/4rnI4obabjGCPI2CCCs5VR,top 200,weekly-2020-03-06--2020-03-13
134,Brisa,IZA,800514,https://open.spotify.com/track/5rNNZ6fVYxkhwqUfImVhU1,top 200,weekly-2020-03-06--2020-03-13
135,Mágica - Ao Vivo,Matheus & Kauan,795847,https://open.spotify.com/track/5cN5ZOVcYBl4Lnq50Zeqsx,top 200,weekly-2020-03-06--2020-03-13
136,Vidrado Em Você,Dj Guuga,795054,https://open.spotify.com/track/2kOmW169C7UV4SZDN9u0YO,top 200,weekly-2020-03-06--2020-03-13
137,Rave Jogando o L,Mc Gw,786396,https://open.spotify.com/track/0AVDN1LiDn0abh39xqDRtQ,top 200,weekly-2020-03-06--2020-03-13
138,Declaração pro Bar - Ao Vivo,Guilherme & Benuto,786101,https://open.spotify.com/track/48CAeajgzcGJaVUSsXd7h0,top 200,weekly-2020-03-06--2020-03-13
139,Do Copo Eu Vim (feat. Marília Mendonça) - Ao Vivo em Brasília,Diego & Victor Hugo,781514,https://open.spotify.com/track/7sl95MXCpM8WWsaH1BqvR3,top 200,weekly-2020-03-06--2020-03-13
140,Colega de Caso,Henrique & Juliano,778292,https://open.spotify.com/track/4BnlnQbF8iu5dXz3Ikk4an,top 200,weekly-2020-03-06--2020-03-13
141,Apaixonadinha - Ao Vivo,Marília Mendonça,774462,https://open.spotify.com/track/0rUL7vUZmCKxB0gS83W3aM,top 200,weekly-2020-03-06--2020-03-13
142,Flor Que Se Cheira - Ao Vivo,Guilherme & Benuto,771589,https://open.spotify.com/track/49pu85144Xir6PgWjeyJhG,top 200,weekly-2020-03-06--2020-03-13
143,Alô Bebê - Ao Vivo,Henrique & Juliano,769881,https://open.spotify.com/track/34b3EBDqiWqj2rL61YwzUQ,top 200,weekly-2020-03-06--2020-03-13
144,Maldita de Ex,Mc Leozin,759033,https://open.spotify.com/track/6Diq6oBnDVzsrNcRllXRbM,top 200,weekly-2020-03-06--2020-03-13
145,Piece Of Your Heart,MEDUZA,758201,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,top 200,weekly-2020-03-06--2020-03-13
146,Poesia Acústica #7: Céu Azul,Pineapple StormTv,752942,https://open.spotify.com/track/2FGhB10Gon36GgFcOTMQEW,top 200,weekly-2020-03-06--2020-03-13
147,Muito Cedo,Turma do Pagode,752469,https://open.spotify.com/track/7N0Py2msno86enR6JPNlpV,top 200,weekly-2020-03-06--2020-03-13
148,Casos Pendentes - Acústico,Diego & Arnaldo,741387,https://open.spotify.com/track/24YUl9cgjcEvgJTr2WIT1q,top 200,weekly-2020-03-06--2020-03-13
149,Ciumeira - Ao Vivo,Marília Mendonça,740729,https://open.spotify.com/track/7D5F5BzIon5zhzQrOU2pdN,top 200,weekly-2020-03-06--2020-03-13
150,Believer,Imagine Dragons,731918,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,top 200,weekly-2020-03-06--2020-03-13
151,Evoluiu,MC Kevin o Chris,730443,https://open.spotify.com/track/0WhDotK0QXigmsrlw0DxKK,top 200,weekly-2020-03-06--2020-03-13
152,50 Vezes - Ao Vivo,Sorriso Maroto,723503,https://open.spotify.com/track/01wavOnjFBNgdMWBFYIAP4,top 200,weekly-2020-03-06--2020-03-13
153,Até que enfim - Ao vivo,Ferrugem,722912,https://open.spotify.com/track/1zI3RU0boCVsAXChjCvESu,top 200,weekly-2020-03-06--2020-03-13
154,Lalala,Y2K,722031,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,top 200,weekly-2020-03-06--2020-03-13
155,Dona de mim,IZA,720149,https://open.spotify.com/track/0H8CBal2Dcu5Yc001VotZN,top 200,weekly-2020-03-06--2020-03-13
156,Café,Vitão,716421,https://open.spotify.com/track/6i9ToXS6CAfjpp8veBklg1,top 200,weekly-2020-03-06--2020-03-13
157,Virgem,MC Lya,711308,https://open.spotify.com/track/0DwzQguiWvB8jJonQ5ewJu,top 200,weekly-2020-03-06--2020-03-13
158,Até o céu,Anitta,708952,https://open.spotify.com/track/0NRP5OIrTcgGvttJlSLO0n,top 200,weekly-2020-03-06--2020-03-13
159,Dois Corações,Melim,702881,https://open.spotify.com/track/4xwPOyN9VgaTPehdsLiYul,top 200,weekly-2020-03-06--2020-03-13
160,Romance Proibido - Ao Vivo,MC Kevin o Chris,699271,https://open.spotify.com/track/69Si1G3kLuCQLqQF1EbL25,top 200,weekly-2020-03-06--2020-03-13
161,Bebe e Vem Me Procurar,Raí Saia Rodada,687162,https://open.spotify.com/track/3tu0GkIZwwkmILoD4HemBq,top 200,weekly-2020-03-06--2020-03-13
162,Sem Rede - Ao Vivo,Henrique & Juliano,682141,https://open.spotify.com/track/5J6b8IqTDgrEfQj4YanxLI,top 200,weekly-2020-03-06--2020-03-13
163,Balão,Orochi,680780,https://open.spotify.com/track/2vHshN6rsDYqoiZlMhfRpo,top 200,weekly-2020-03-06--2020-03-13
164,Piece Of Your Heart - Alok Remix,MEDUZA,678193,https://open.spotify.com/track/6iW38RGqdDGOofmz2HeXLW,top 200,weekly-2020-03-06--2020-03-13
165,Notificação Preferida - Ao Vivo,Zé Neto & Cristiano,668195,https://open.spotify.com/track/3tA0vALUwrzkTgHcm9j6oJ,top 200,weekly-2020-03-06--2020-03-13
166,everything i wanted,Billie Eilish,667439,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ,top 200,weekly-2020-03-06--2020-03-13
167,Se Eu Fosse Você - Ao Vivo,Henrique & Juliano,654831,https://open.spotify.com/track/3HXLUh9lzSrSLvrvLk2LjC,top 200,weekly-2020-03-06--2020-03-13
168,Acende o Isqueiro,Orochi,654710,https://open.spotify.com/track/1DdEU9f7uXklMx6Dm0Mdwq,top 200,weekly-2020-03-06--2020-03-13
169,FICA À VONTADE,PEDRO SAMPAIO,651977,https://open.spotify.com/track/0h1mVA8gOPR71lxSeY67uT,top 200,weekly-2020-03-06--2020-03-13
170,Deixa Tudo Como Tá - Ao Vivo,Thiaguinho,651934,https://open.spotify.com/track/0abrd2vT2W3JZBDNezUY7r,top 200,weekly-2020-03-06--2020-03-13
171,Shallow,Lady Gaga,651656,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,top 200,weekly-2020-03-06--2020-03-13
172,A Casa É Sua,Casa Worship,646658,https://open.spotify.com/track/3h3fui1QXImL2zRcs9v2Lc,top 200,weekly-2020-03-06--2020-03-13
173,My Oh My (feat. DaBaby),Camila Cabello,644971,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K,top 200,weekly-2020-03-06--2020-03-13
174,Pipa Voada (feat. Emicida),Rashid,643039,https://open.spotify.com/track/3oqC4Ta40ft6NnTJwcUTdi,top 200,weekly-2020-03-06--2020-03-13
175,"Quase Sem Querer - Recorded At Mosh Studios, São Paulo",Jorge & Mateus,637862,https://open.spotify.com/track/7x2PPGgAptvKQI2Aw8XIY0,top 200,weekly-2020-03-06--2020-03-13
176,Saudade em Gotas (feat. Wesley Safadão) - Ao Vivo,Yasmin Santos,634564,https://open.spotify.com/track/4pnlRYoaaGu24SuC3et5Pv,top 200,weekly-2020-03-06--2020-03-13
177,Namorada Reserva - Ao Vivo,Hugo & Guilherme,632912,https://open.spotify.com/track/5GHA824FwkHeBl5u1T6kLj,top 200,weekly-2020-03-06--2020-03-13
178,Malemolência,Dynho Alves,625746,https://open.spotify.com/track/5rwdmpN5eMWIIwK4R96vv1,top 200,weekly-2020-03-06--2020-03-13
179,Na Cama Que Eu Paguei - Ao Vivo,Wesley Safadão,624889,https://open.spotify.com/track/6hqQPoB1yYKcLfByfxO8he,top 200,weekly-2020-03-06--2020-03-13
180,Pra Você Guardei O Amor,Nando Reis,624695,https://open.spotify.com/track/1EQ8sBQ7Abv9DvNBzhXAcv,top 200,weekly-2020-03-06--2020-03-13
181,Tá Rocheda,Os Barões Da Pisadinha,623568,https://open.spotify.com/track/3dPvQLKl42dMYWV4LWRTLK,top 200,weekly-2020-03-06--2020-03-13
182,Mitsubishi,Orochi,617465,https://open.spotify.com/track/3bcduSxypEUxlM5UawQ3kD,top 200,weekly-2020-03-06--2020-03-13
183,Atrasadinha - Ao Vivo,Felipe Araújo,617037,https://open.spotify.com/track/5EKHbW7mXcAR4hCyS3YXjb,top 200,weekly-2020-03-06--2020-03-13
184,Joga Sua Potranca,Dj Gabriel do Borel,614501,https://open.spotify.com/track/1gsWgGZvy4waIfWPuctvRU,top 200,weekly-2020-03-06--2020-03-13
185,Tudo de bom,Pk,612427,https://open.spotify.com/track/3YqLyRFwjGuPBT7EHoyQH7,top 200,weekly-2020-03-06--2020-03-13
186,Happier,Marshmello,611805,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,top 200,weekly-2020-03-06--2020-03-13
187,Indomável (Participação especial de Belo),Pk,610599,https://open.spotify.com/track/4YbZBChhX5SkLhNJcvvhuD,top 200,weekly-2020-03-06--2020-03-13
188,Um Pedido,Hungria Hip Hop,608504,https://open.spotify.com/track/3CgZi8DMUftJHK6WL2gKc1,top 200,weekly-2020-03-06--2020-03-13
189,Ride It,Regard,606659,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,top 200,weekly-2020-03-06--2020-03-13
190,Nem de Graça,Pixote,606294,https://open.spotify.com/track/11Y1IGMIThaxu4ijcXRNYs,top 200,weekly-2020-03-06--2020-03-13
191,A Fila Anda - Ao Vivo,Thiaguinho,606236,https://open.spotify.com/track/4pl0csAczZemDLdyNYOmxT,top 200,weekly-2020-03-06--2020-03-13
192,Conheço Meu Gado - Ao Vivo,Henrique & Juliano,597116,https://open.spotify.com/track/2wlmLlbjh2F6Skqo2bt3of,top 200,weekly-2020-03-06--2020-03-13
193,Deixa,Mc Th,594493,https://open.spotify.com/track/4zZ2rPOa8itw3VuusVSicv,top 200,weekly-2020-03-06--2020-03-13
194,Pouco a Pouco (Ao Vivo) (feat. Sorriso Maroto),Dilsinho,588816,https://open.spotify.com/track/2lm3Ric7MeBk8hLfsiVokr,top 200,weekly-2020-03-06--2020-03-13
195,Fica - Bonus Track,ANAVITÓRIA,587848,https://open.spotify.com/track/1qDZnViQgUItsMpWLVwfGb,top 200,weekly-2020-03-06--2020-03-13
196,Bebaça - Ao Vivo,Marília Mendonça,586975,https://open.spotify.com/track/6YjyT6MEMsMc41NNWk2dYg,top 200,weekly-2020-03-06--2020-03-13
197,Deixa pra Amanhã - Ao Vivo,Dilsinho,582744,https://open.spotify.com/track/6hqJJY6rwAUS2zl9FsCQQH,top 200,weekly-2020-03-06--2020-03-13
198,Life Is Good (feat. Drake),Future,579363,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc,top 200,weekly-2020-03-06--2020-03-13
199,7 rings,Ariana Grande,579244,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,top 200,weekly-2020-03-06--2020-03-13
200,Bambolê,Camila Loures,579072,https://open.spotify.com/track/1mXgYpwge3J5qFkRAHQFZ9,top 200,weekly-2020-03-06--2020-03-13
1,Liberdade Provisória - Ao Vivo,Henrique & Juliano,4597015,https://open.spotify.com/track/3Ghyp3X5Ua9ypHnBIgOObI,top 200,weekly-2020-03-13--2020-03-20
2,A Gente Fez Amor - Ao Vivo,Gusttavo Lima,4062706,https://open.spotify.com/track/3tv697PZNnaQN0Mn2zGhS5,top 200,weekly-2020-03-13--2020-03-20
3,Litrão - Ao Vivo,Matheus & Kauan,3376413,https://open.spotify.com/track/5W1kqz2l1lDX77DXBMeXZg,top 200,weekly-2020-03-13--2020-03-20
4,Graveto - Ao Vivo,Marília Mendonça,3339788,https://open.spotify.com/track/3tc8Z4lGzOIwmIVftsxO6o,top 200,weekly-2020-03-13--2020-03-20
5,Rave de Favela (feat. BEAM),Major Lazer,3311710,https://open.spotify.com/track/1K7WzjKDcDdVbKNGrB0gej,top 200,weekly-2020-03-13--2020-03-20
6,SENTADÃO,PEDRO SAMPAIO,3076552,https://open.spotify.com/track/4lKuzrdZrJuCAedbIslF3A,top 200,weekly-2020-03-13--2020-03-20
7,S de Saudade,Luíza & Maurílio,2916693,https://open.spotify.com/track/3J5Pu25BODMex4Jpy4l6FL,top 200,weekly-2020-03-13--2020-03-20
8,Dance Monkey,Tones And I,2763333,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,top 200,weekly-2020-03-13--2020-03-20
9,Bebi Minha Bicicleta (Coração Falido) - Ao Vivo,Zé Neto & Cristiano,2742820,https://open.spotify.com/track/2Q9TaUXNM4mNSCgJjbmsJe,top 200,weekly-2020-03-13--2020-03-20
10,Vem Me Satisfazer,MC Ingryd,2735756,https://open.spotify.com/track/63SHcJzckFykS8faA5zojY,top 200,weekly-2020-03-13--2020-03-20
11,Tudo Ok,Thiaguinho MT,2733456,https://open.spotify.com/track/4HUZBG98TYbxSR9V1V2DWS,top 200,weekly-2020-03-13--2020-03-20
12,Cheirosa - Ao Vivo,Jorge & Mateus,2716509,https://open.spotify.com/track/2PWjKmjyTZeDpmOUa3a5da,top 200,weekly-2020-03-13--2020-03-20
13,Amoreco,Simone & Simaria,2652565,https://open.spotify.com/track/15Dl8e6gdR0I1IQn0M4SGi,top 200,weekly-2020-03-13--2020-03-20
14,Don't Start Now,Dua Lipa,2612564,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg,top 200,weekly-2020-03-13--2020-03-20
15,Com ou Sem Mim - Ao Vivo,Gustavo Mioto,2538947,https://open.spotify.com/track/5L8ZEyIdZ2KE4Wf51SsuOF,top 200,weekly-2020-03-13--2020-03-20
16,3 Batidas - Ao Vivo,Guilherme & Benuto,2402205,https://open.spotify.com/track/1uryupl9hqVZYurJwH4G9k,top 200,weekly-2020-03-13--2020-03-20
17,Volta por Baixo - Ao Vivo,Henrique & Juliano,2333852,https://open.spotify.com/track/7o9LwQmTuIDm4LyyHFIWul,top 200,weekly-2020-03-13--2020-03-20
18,Supera - Ao Vivo,Marília Mendonça,2333189,https://open.spotify.com/track/3GmJxfnUDrIs1iCfKUELFz,top 200,weekly-2020-03-13--2020-03-20
19,Te Prometo,DENNIS,2289463,https://open.spotify.com/track/7Ac3BmqTQoLdAt7HtZyfgN,top 200,weekly-2020-03-13--2020-03-20
20,Combatchy (feat. MC Rebecca),Anitta,2248214,https://open.spotify.com/track/2bPtwnrpFNEe8N7Q85kLHw,top 200,weekly-2020-03-13--2020-03-20
21,Mentira - Ao Vivo,Felipe Araújo,2155613,https://open.spotify.com/track/146Vb458Y5RbqEa0fYFPzm,top 200,weekly-2020-03-13--2020-03-20
22,BALANÇA (feat. Pedro Sampaio),WC no Beat,2098898,https://open.spotify.com/track/4p8pEdPYOQLzJUKYrLOacy,top 200,weekly-2020-03-13--2020-03-20
23,Surtada - Remix Brega Funk,Dadá Boladão,2093361,https://open.spotify.com/track/5F8ffc8KWKNawllr5WsW0r,top 200,weekly-2020-03-13--2020-03-20
24,menina solta,GIULIA BE,2078376,https://open.spotify.com/track/2MOq63fxuFLYQM3CsDcFs1,top 200,weekly-2020-03-13--2020-03-20
25,Carreira Solo - Ao Vivo,Gusttavo Lima,2049186,https://open.spotify.com/track/1MmS7UIy3J1BTxfGCRvVqN,top 200,weekly-2020-03-13--2020-03-20
26,Aí Eu Bebo - Ao Vivo,Maiara & Maraisa,2038887,https://open.spotify.com/track/6lK3nCiigk34SGqEjpQoqO,top 200,weekly-2020-03-13--2020-03-20
27,Tijolão - Ao Vivo,Jorge & Mateus,2013518,https://open.spotify.com/track/6QwFUcPc5nhsqZuhXUYtV7,top 200,weekly-2020-03-13--2020-03-20
28,Briga Feia - Ao Vivo,Henrique & Juliano,1937667,https://open.spotify.com/track/4j2bK4fnc2s6GyVmhJsJhk,top 200,weekly-2020-03-13--2020-03-20
29,Ranking,Jorge & Mateus,1888430,https://open.spotify.com/track/0RaIjuKU5hudMteEXwr4RS,top 200,weekly-2020-03-13--2020-03-20
30,Chama Ela (feat. Pedro Sampaio),Lexa,1853570,https://open.spotify.com/track/14kRWkCWBYfQqILflEcpSJ,top 200,weekly-2020-03-13--2020-03-20
31,Quem Traiu Levou - Ao Vivo,Gusttavo Lima,1827408,https://open.spotify.com/track/17Ryox5vWKp92IDW87C5PI,top 200,weekly-2020-03-13--2020-03-20
32,Eterna Sacanagem,MC JottaPê,1714738,https://open.spotify.com/track/1AfNdxHdE4OLcnQUyC6j3i,top 200,weekly-2020-03-13--2020-03-20
33,Lençol Dobrado,João Gustavo e Murilo,1693636,https://open.spotify.com/track/72xB2J9ZeBl0Rzxq2XmzdY,top 200,weekly-2020-03-13--2020-03-20
34,Amor de Que,Pabllo Vittar,1682414,https://open.spotify.com/track/7yYsyXQa2JgbyL9fkEiUNt,top 200,weekly-2020-03-13--2020-03-20
35,Gaiola É o Troco,MC Du Black,1569227,https://open.spotify.com/track/3Uq45ipGutypFPmETfaoaH,top 200,weekly-2020-03-13--2020-03-20
36,The Box,Roddy Ricch,1560373,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I,top 200,weekly-2020-03-13--2020-03-20
37,Verdinha,LUDMILLA,1559788,https://open.spotify.com/track/2RMOwSvOGQyy985Vx4VSGQ,top 200,weekly-2020-03-13--2020-03-20
38,Relógio Parado (Ao Vivo),Diego & Arnaldo,1550694,https://open.spotify.com/track/5n8Y78Pl5q8lqS7sJP61qw,top 200,weekly-2020-03-13--2020-03-20
39,Serenata - Ao Vivo,Marília Mendonça,1543078,https://open.spotify.com/track/5fY9bVl1Wj4PIM3wnduWop,top 200,weekly-2020-03-13--2020-03-20
40,Quarta Cadeira - Ao Vivo,Matheus & Kauan,1540807,https://open.spotify.com/track/5q0NlM6Pm8Pp3orq7zGiRn,top 200,weekly-2020-03-13--2020-03-20
41,Áudio - Ao Vivo em Brasília,Diego & Victor Hugo,1538176,https://open.spotify.com/track/2PqPSf3gtTED79rWGwVtYg,top 200,weekly-2020-03-13--2020-03-20
42,Paredão,MC Kevinho,1531730,https://open.spotify.com/track/5FFpRbsH9WDYNoLauRAHpj,top 200,weekly-2020-03-13--2020-03-20
43,Hit Contagiante,Felipe Original,1525794,https://open.spotify.com/track/5dKesZwp6deuhEeW8F1UEi,top 200,weekly-2020-03-13--2020-03-20
44,Dois Lados,Wesley Safadão,1524145,https://open.spotify.com/track/3vSXPjfcebTt5mB8DXHWM6,top 200,weekly-2020-03-13--2020-03-20
45,Tiro Certo - Ao Vivo,Zé Felipe,1506155,https://open.spotify.com/track/5MArTXEVyKBwoodjdy04fk,top 200,weekly-2020-03-13--2020-03-20
46,Barzinho Aleatório - Ao Vivo,Zé Neto & Cristiano,1494064,https://open.spotify.com/track/3WjSkl7VDWY1prwJw7dSG0,top 200,weekly-2020-03-13--2020-03-20
47,"Mil Anos - Recorded At Mosh Studios, São Paulo",Jorge & Mateus,1387284,https://open.spotify.com/track/4UUtssVRs2aQTLQCAAtZg1,top 200,weekly-2020-03-13--2020-03-20
48,Ferida Curada,Zé Neto & Cristiano,1379991,https://open.spotify.com/track/1U3tv41tFRgOfbytpuYQrR,top 200,weekly-2020-03-13--2020-03-20
49,Blinding Lights,The Weeknd,1343243,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD,top 200,weekly-2020-03-13--2020-03-20
50,Contatinho - Ao Vivo,Leo Santana,1337149,https://open.spotify.com/track/4RC2nzqaQygxoVQOVv3XlT,top 200,weekly-2020-03-13--2020-03-20
51,Perrengue - Ao Vivo,Gusttavo Lima,1286450,https://open.spotify.com/track/6mdU8glNHYdBBj5DuKSL1B,top 200,weekly-2020-03-13--2020-03-20
52,Tusa,KAROL G,1274826,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY,top 200,weekly-2020-03-13--2020-03-20
53,Tchau Brigado - Ao Vivo,Humberto & Ronaldo,1236821,https://open.spotify.com/track/2TR917wkDeRvwTE5cSfZFf,top 200,weekly-2020-03-13--2020-03-20
54,Pupila,ANAVITÓRIA,1199600,https://open.spotify.com/track/7Gk5OrMYaMRtT2JmgJVAfk,top 200,weekly-2020-03-13--2020-03-20
55,choque térmico - ao vivo,Luan Santana,1168606,https://open.spotify.com/track/159ntSAEWJ9zIMOSXmQ530,top 200,weekly-2020-03-13--2020-03-20
56,"Para, Pensa e Volta - Ao Vivo",Yasmin Santos,1142646,https://open.spotify.com/track/2KyXyTrp3kp1Fsg7B1osYD,top 200,weekly-2020-03-13--2020-03-20
57,Erro Antigo - Ao Vivo,Diego & Victor Hugo,1140900,https://open.spotify.com/track/7qpXCkcr3Zj4LDvdiWryns,top 200,weekly-2020-03-13--2020-03-20
58,Kenny G,Matuê,1136150,https://open.spotify.com/track/3MkdA6vwF0ifRl86yzTlJW,top 200,weekly-2020-03-13--2020-03-20
59,Vou Ter Que Superar - Ao Vivo,Matheus & Kauan,1135053,https://open.spotify.com/track/6sRLrSetyIwIKhW1eMlUNP,top 200,weekly-2020-03-13--2020-03-20
60,Señorita,Shawn Mendes,1119625,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,top 200,weekly-2020-03-13--2020-03-20
61,Certo e Duvidoso (feat. Gaab) - Ao Vivo,Marcos & Belutti,1106307,https://open.spotify.com/track/7ArNH109yIfwIquJ535fsi,top 200,weekly-2020-03-13--2020-03-20
62,Amor de Fim de Noite,Orochi,1099925,https://open.spotify.com/track/0nDnvGagGAQP5vpgCyS5yH,top 200,weekly-2020-03-13--2020-03-20
63,Some que ele vem atrás,Anitta,1082977,https://open.spotify.com/track/2qD7VoDYcrAPY0cVEfpsR5,top 200,weekly-2020-03-13--2020-03-20
64,Complicado,Vitão,1081802,https://open.spotify.com/track/6toDZSoqG5QUitFsoxavRy,top 200,weekly-2020-03-13--2020-03-20
65,Say So,Doja Cat,1081788,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ,top 200,weekly-2020-03-13--2020-03-20
66,Quando a vontade bater (Participação especial de PK Delas),Pk,1078677,https://open.spotify.com/track/26WpOBpHiIMoBuMEIwtOCH,top 200,weekly-2020-03-13--2020-03-20
67,Baila Conmigo (feat. Kelly Ruiz),Dayvi,1052611,https://open.spotify.com/track/4Clmg1g8n2yBYG13Z1oSdG,top 200,weekly-2020-03-13--2020-03-20
68,Yummy,Justin Bieber,1052133,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR,top 200,weekly-2020-03-13--2020-03-20
69,Algo Mais (Amante) - Ao Vivo,Xand Avião,1038315,https://open.spotify.com/track/4jGzR5Vri06Y5T9SxM7m5P,top 200,weekly-2020-03-13--2020-03-20
70,Falling,Trevor Daniel,1036134,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa,top 200,weekly-2020-03-13--2020-03-20
71,Tentativas,Marília Mendonça,1031362,https://open.spotify.com/track/5STHFaWYO1KeyITjvB4hR8,top 200,weekly-2020-03-13--2020-03-20
72,Chora Até Perder a Fala - Ao Vivo,Gusttavo Lima,1018854,https://open.spotify.com/track/3ZkTtSBN1wcSw35F8GDRmr,top 200,weekly-2020-03-13--2020-03-20
73,Intentions (feat. Quavo),Justin Bieber,1002894,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV,top 200,weekly-2020-03-13--2020-03-20
74,Ela Vem,MC G15,1002359,https://open.spotify.com/track/31yFXM26dazFnWI2eoOM5R,top 200,weekly-2020-03-13--2020-03-20
75,To Voando Alto,Mc Poze do Rodo,988401,https://open.spotify.com/track/7HLU2aJTAQfSIgJ2dMASsP,top 200,weekly-2020-03-13--2020-03-20
76,Espaçosa Demais - Ao Vivo,Felipe Araújo,977184,https://open.spotify.com/track/4lEw9Id7kLDSJ6KRdaenM9,top 200,weekly-2020-03-13--2020-03-20
77,Tão Linda,Atitude 67,976550,https://open.spotify.com/track/59WWulo1LM0njpIkcduCMn,top 200,weekly-2020-03-13--2020-03-20
78,Stupid Love,Lady Gaga,970363,https://open.spotify.com/track/2kJu14V7hbZw3I4K8L8SXb,top 200,weekly-2020-03-13--2020-03-20
79,Bate Palma,MC JottaPê,965239,https://open.spotify.com/track/7offICpl9kla5kC61uUAs9,top 200,weekly-2020-03-13--2020-03-20
80,Segunda Taça - Ao Vivo,João Bosco & Vinicius,963500,https://open.spotify.com/track/23zmMwD99ROi9yhxqMxWil,top 200,weekly-2020-03-13--2020-03-20
81,Girassol,Priscilla Alcantara,963303,https://open.spotify.com/track/22rcaYTa2UgcLCbeO0NoNj,top 200,weekly-2020-03-13--2020-03-20
82,quando a bad bater - ao vivo,Luan Santana,960540,https://open.spotify.com/track/5gvrBqNFFEWcxYPt3mamvJ,top 200,weekly-2020-03-13--2020-03-20
83,Ligação Covarde - Ao Vivo,Henrique & Juliano,954810,https://open.spotify.com/track/5IVTQjCXlC2R4Yb8IhkLRr,top 200,weekly-2020-03-13--2020-03-20
84,On & On,Alok,952580,https://open.spotify.com/track/7sYAS4CpbV90oSemgaEQat,top 200,weekly-2020-03-13--2020-03-20
85,Lose Control,MEDUZA,938909,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK,top 200,weekly-2020-03-13--2020-03-20
86,Invocada (Participação especial de Léo Santana) - Ao vivo,LUDMILLA,937027,https://open.spotify.com/track/4k20Ie47EcWtS4wMBn8w8S,top 200,weekly-2020-03-13--2020-03-20
87,Fake News - Ao Vivo,Gustavo Mioto,935869,https://open.spotify.com/track/1G60NjxeOS7veR1EXuKPaW,top 200,weekly-2020-03-13--2020-03-20
88,Nem de Graça / Saudade Arregaça - Ao Vivo,Pixote,934478,https://open.spotify.com/track/3rDAHk73LZmgJIyGZstWQ0,top 200,weekly-2020-03-13--2020-03-20
89,Solteiro Não Trai - Ao Vivo,Gustavo Mioto,926060,https://open.spotify.com/track/7oEr56KG6odStlQH0nvdyr,top 200,weekly-2020-03-13--2020-03-20
90,A Culpa é do Meu Grau (feat. Zé Neto & Cristiano) - Ao Vivo em Brasília,Diego & Victor Hugo,924610,https://open.spotify.com/track/4gDvg62vG96w0qJaF6wzcd,top 200,weekly-2020-03-13--2020-03-20
91,Todo Mundo Vai Sofrer - Ao Vivo,Marília Mendonça,916760,https://open.spotify.com/track/4E6RdcCWMiHTu7zy1VTNDo,top 200,weekly-2020-03-13--2020-03-20
92,Roses - Imanbek Remix,SAINt JHN,914085,https://open.spotify.com/track/24Yi9hE78yPEbZ4kxyoXAI,top 200,weekly-2020-03-13--2020-03-20
93,Circles,Post Malone,905962,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,top 200,weekly-2020-03-13--2020-03-20
